,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,6,0,4,0
Light_T1,9,229,59,68,0
Light_XM,1,335,31,1,0
Sensor,4,270,0,88,0
Socket,0,0,0,0,368
