,precision,recall,f1-score,support
Camera,1.0,1.0,1.0,109.0
Light_T1,0.912621359223301,0.8623853211009175,0.8867924528301887,109.0
Light_XM,0.8849557522123894,0.9174311926605505,0.9009009009009009,109.0
Sensor,0.9819819819819819,1.0,0.990909090909091,109.0
Socket,1.0,1.0,1.0,109.0
accuracy,0.9559633027522936,0.9559633027522936,0.9559633027522936,0.9559633027522936
macro avg,0.9559118186835345,0.9559633027522937,0.9557204889280362,545.0
weighted avg,0.9559118186835345,0.9559633027522936,0.955720488928036,545.0
