,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,5,0,0,394,0
Light_T1,0,2,0,392,0
Light_XM,0,11,0,384,0
Sensor,0,2,0,403,0
Socket,0,0,0,0,395
