,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,146,185,1,30,0
Light_T1,1,353,4,5,0
Light_XM,1,208,155,1,0
Sensor,0,6,32,325,0
Socket,0,0,0,0,363
