,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,351,9,3,2,0
Light_T1,47,20,135,161,0
Light_XM,12,17,268,72,0
Sensor,97,20,50,196,1
Socket,0,0,0,0,376
