,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,360,4,1,0,0
Light_T1,1,218,27,117,0
Light_XM,5,84,279,1,0
Sensor,9,212,60,82,1
Socket,0,0,0,0,376
