feature,importance
rssi_max,2534
interarrival_max,2233
rssi_std,2074
rssi_p90,1975
len_max,1847
rssi_p50,1716
rssi_min,1592
rssi_p10,1290
rssi_mean,1284
retry_ratio,1182
burst_count,1109
down_ia_std,1100
down_len_std,993
subwin_packet_cv,957
down_packet_ratio,908
other_packet_ratio,880
len_p10,862
len_p95,850
len_cv,844
interarrival_p75,835
interarrival_p95,784
down_ia_mean,763
subtype_8_ratio,739
long_gap_ratio,735
interarrival_p50,727
len_min,725
interarrival_p90,707
interarrival_std,703
down_len_mean,695
len_iqr,667
interarrival_p25,644
len_p90,640
len_range,604
interarrival_p10,580
byte_count,579
interarrival_cv,572
burst_packet_ratio,562
len_std,552
packet_count,539
len_mean,534
subwin_packet_std,503
len_p25,482
burst_size_std,459
interarrival_min,435
subtype_0_ratio,420
interarrival_mean,409
unique_da_count,368
down_len_p50,367
unique_sa_count,366
interarrival_iqr,353
burst_size_mean,352
len_p50,336
len_p75,335
len_up_down_diff,302
up_packet_ratio,301
subwin_byte_max,292
burst_size_min,291
subwin_byte_std,267
subwin_packet_max,253
subtype_4_ratio,189
burst_size_max,168
active_subwin_count,138
null_data_ratio,99
subtype_5_ratio,49
subwin_packet_min,39
subwin_byte_min,33
up_len_mean,29
mgmt_ratio,28
up_ia_mean,6
data_ratio,6
up_ia_std,6
up_down_ratio,4
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
