,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,175,143,17,28,0
Light_XM,119,7,236,3,0
Sensor,138,4,10,211,0
Socket,0,0,0,0,363
