,precision,recall,f1-score,support
Camera,0.9946808510638298,0.9396984924623115,0.9664082687338501,398.0
Light_T1,0.7076502732240437,0.6540404040404041,0.6797900262467191,396.0
Light_XM,0.6057692307692307,0.799492385786802,0.6892778993435449,394.0
Sensor,0.7907692307692308,0.6441102756892231,0.7099447513812155,399.0
Socket,1.0,1.0,1.0,406.0
accuracy,0.8083291520321124,0.8083291520321124,0.8083291520321124,0.8083291520321124
macro avg,0.8197739171652672,0.8074683115957481,0.8090841891410658,1993.0
weighted avg,0.821024830366345,0.8083291520321124,0.8101709932223958,1993.0
