feature,importance
rssi_min,2109
rssi_p10,1484
rssi_max,1406
rssi_p90,1370
rssi_std,1125
rssi_p50,858
rssi_mean,848
interarrival_std,727
len_max,705
interarrival_max,693
len_p10,682
interarrival_p75,661
down_packet_ratio,658
down_len_std,656
interarrival_p50,628
interarrival_mean,583
down_ia_mean,512
len_cv,491
subtype_8_ratio,491
down_ia_std,436
subwin_packet_cv,433
burst_count,427
retry_ratio,421
len_p25,389
down_len_p50,385
len_p50,359
packet_count,342
len_std,340
burst_size_mean,335
down_len_mean,325
interarrival_p95,319
subwin_packet_std,296
len_p95,294
long_gap_ratio,288
len_min,288
interarrival_p90,286
other_packet_ratio,276
len_mean,268
interarrival_iqr,266
len_range,261
interarrival_p10,250
unique_da_count,249
burst_size_std,240
len_iqr,240
len_p75,237
interarrival_p25,231
subwin_byte_std,229
up_packet_ratio,228
byte_count,208
subwin_packet_max,204
interarrival_cv,204
subtype_4_ratio,180
subtype_0_ratio,172
active_subwin_count,167
burst_packet_ratio,151
interarrival_min,145
burst_size_max,144
len_p90,129
len_up_down_diff,126
unique_sa_count,102
subwin_byte_max,100
null_data_ratio,37
subwin_packet_min,26
up_ia_mean,16
up_ia_std,8
subwin_byte_min,7
burst_size_min,6
up_len_mean,6
data_ratio,0
mgmt_ratio,0
ctrl_ratio,0
subtype_7_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
up_len_std,0
up_len_p50,0
up_down_ratio,0
bssid_known,0
burst_packet_fraction,0
side_packet_ratio,0
subwin_packet_mean,0
subwin_byte_mean,0
