,precision,recall,f1-score,support
Camera,0.954337899543379,0.5757575757575758,0.718213058419244,363.0
Light_T1,0.0,0.0,0.0,365.0
Light_XM,0.10638297872340426,0.13774104683195593,0.12004801920768307,363.0
Sensor,0.47317073170731705,0.26795580110497236,0.3421516754850088,362.0
Socket,1.0,1.0,1.0,363.0
accuracy,0.3959251101321586,0.3959251101321586,0.3959251101321586,0.3959251101321586
macro avg,0.5067783219948201,0.3962908847389008,0.4360825506223872,1816.0
weighted avg,0.5062387024718563,0.3959251101321586,0.4356540075463368,1816.0
