,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,2,0,0,0
Light_T1,0,72,13,278,0
Light_XM,43,29,297,0,0
Sensor,38,218,105,2,1
Socket,0,0,0,0,376
