,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,300,42,2,55,0
Light_T1,2,275,81,36,0
Light_XM,0,64,287,44,0
Sensor,4,68,77,256,0
Socket,0,0,0,0,395
