,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,299,12,32,20,0
Light_T1,3,144,156,62,0
Light_XM,0,11,342,10,0
Sensor,2,95,62,203,0
Socket,0,0,0,0,363
