,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,3,0,0,395,0
Light_T1,0,1,0,395,0
Light_XM,0,10,0,384,0
Sensor,0,0,0,399,0
Socket,0,0,0,0,406
