,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,0,0,0
Light_T1,302,56,0,5,0
Light_XM,365,0,4,0,0
Sensor,358,0,0,5,1
Socket,32,0,0,0,344
