feature,importance
rssi_max,3932
len_max,2771
rssi_min,2577
rssi_p50,2205
rssi_p90,2172
rssi_std,2080
rssi_p10,2006
interarrival_max,1932
rssi_mean,1437
interarrival_p90,1381
down_len_std,1350
len_p10,1311
interarrival_p50,1256
retry_ratio,1208
subwin_packet_cv,1194
subtype_8_ratio,1146
interarrival_p75,1111
down_ia_mean,1109
other_packet_ratio,1087
burst_count,1081
down_packet_ratio,1063
down_ia_std,1050
interarrival_p95,1042
len_p25,1014
long_gap_ratio,956
len_iqr,937
interarrival_std,911
len_cv,878
burst_size_mean,816
len_p90,814
len_p75,774
len_p95,764
len_min,716
len_p50,711
interarrival_cv,680
interarrival_p25,674
subtype_0_ratio,674
down_len_mean,663
unique_da_count,661
interarrival_iqr,631
interarrival_p10,614
unique_sa_count,598
interarrival_min,575
len_mean,574
burst_packet_ratio,547
down_len_p50,537
packet_count,522
byte_count,517
len_range,492
interarrival_mean,478
len_std,466
len_up_down_diff,451
subwin_packet_std,437
burst_size_std,402
up_packet_ratio,381
subtype_4_ratio,323
subwin_byte_max,266
active_subwin_count,236
subwin_byte_std,236
burst_size_max,206
burst_size_min,185
subwin_packet_max,159
null_data_ratio,125
up_down_ratio,99
up_ia_std,65
up_ia_mean,40
subwin_byte_min,26
up_len_mean,23
data_ratio,14
subwin_packet_min,11
mgmt_ratio,5
ctrl_ratio,0
subtype_5_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
