,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,352,0,1,9,0
Light_T1,3,93,124,143,0
Light_XM,1,0,332,32,0
Sensor,1,270,0,92,0
Socket,0,0,0,0,363
