,precision,recall,f1-score,support
Camera,0.9793388429752066,0.8920953575909661,0.9336835193696651,797.0
Light_T1,0.6536523929471033,0.6569620253164556,0.6553030303030303,790.0
Light_XM,0.6067527308838133,0.7743979721166033,0.6804008908685969,789.0
Sensor,0.7978560490045942,0.6480099502487562,0.7151681537405628,804.0
Socket,1.0,1.0,1.0,801.0
accuracy,0.7945239889475006,0.7945239889475006,0.7945239889475006,0.7945239889475006
macro avg,0.8075200031621435,0.7942930610545562,0.796911118856371,3981.0
weighted avg,0.8083704135509856,0.7945239889475006,0.7974545735693928,3981.0
