,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,284,20,0,86,0
Light_T1,0,141,28,196,0
Light_XM,0,1,35,332,0
Sensor,1,0,0,361,0
Socket,0,0,0,0,368
