,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,309,8,11,71,0
Light_T1,3,213,101,77,0
Light_XM,2,57,278,58,0
Sensor,1,21,46,337,0
Socket,0,0,0,0,395
