,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,354,20,0,16,0
Light_T1,1,279,9,76,0
Light_XM,0,299,35,34,0
Sensor,2,8,0,352,0
Socket,0,0,0,0,368
