,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,0,1,1,0
Light_T1,1,127,134,101,0
Light_XM,3,131,230,5,0
Sensor,3,135,26,199,1
Socket,0,0,0,0,376
