,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,149,186,0,63,0
Light_T1,0,356,0,40,0
Light_XM,0,349,2,43,0
Sensor,0,129,0,270,0
Socket,0,0,0,0,406
