,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,356,3,0,3,0
Light_T1,3,223,96,41,0
Light_XM,2,338,12,13,0
Sensor,1,107,18,237,0
Socket,0,0,0,0,363
