,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,377,7,0,6,0
Light_T1,0,283,28,54,0
Light_XM,1,166,197,4,0
Sensor,1,101,7,253,0
Socket,0,0,0,0,368
