,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,288,33,0,78,0
Light_T1,0,98,6,290,0
Light_XM,0,134,47,214,0
Sensor,2,359,0,44,0
Socket,0,0,0,0,395
