,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,361,0,2,2,0
Light_T1,6,134,95,128,0
Light_XM,41,92,219,17,0
Sensor,22,39,26,276,1
Socket,0,0,0,0,376
