feature,importance
rssi_max,4211
rssi_std,2792
rssi_min,2529
interarrival_max,2401
rssi_p90,2330
rssi_p50,2158
len_max,2114
rssi_p10,1688
rssi_mean,1634
retry_ratio,1515
burst_count,1412
other_packet_ratio,1313
interarrival_p90,1299
down_ia_std,1282
down_len_std,1276
down_packet_ratio,1243
len_p10,1142
interarrival_p95,1137
len_iqr,1029
interarrival_p75,988
len_cv,967
interarrival_std,959
long_gap_ratio,955
interarrival_p50,937
subwin_packet_cv,930
subtype_8_ratio,924
len_p95,882
down_ia_mean,844
interarrival_cv,843
len_p25,824
len_p90,808
subtype_0_ratio,795
interarrival_p25,751
len_p75,749
len_range,744
burst_packet_ratio,742
down_len_mean,740
interarrival_min,660
unique_da_count,652
len_std,643
burst_size_mean,615
interarrival_mean,604
len_min,599
packet_count,598
byte_count,589
interarrival_p10,587
unique_sa_count,583
burst_size_std,545
subwin_packet_std,539
down_len_p50,522
len_mean,499
interarrival_iqr,491
len_p50,454
subwin_byte_std,443
len_up_down_diff,441
up_packet_ratio,394
subwin_byte_max,307
burst_size_min,289
null_data_ratio,264
subtype_4_ratio,255
subwin_packet_max,212
burst_size_max,205
active_subwin_count,195
up_ia_std,141
subwin_byte_min,139
subwin_packet_min,51
up_ia_mean,49
up_down_ratio,37
up_len_mean,30
subtype_5_ratio,29
data_ratio,17
mgmt_ratio,4
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
