,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,284,0,47,32,0
Light_T1,4,2,209,150,0
Light_XM,2,0,315,46,0
Sensor,2,0,20,340,0
Socket,0,0,0,0,363
