,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,327,0,10,25,0
Light_T1,1,223,79,60,0
Light_XM,1,16,291,57,0
Sensor,0,84,15,264,0
Socket,0,0,0,0,363
