,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,1,0,0
Light_T1,4,33,304,22,0
Light_XM,5,47,234,83,0
Sensor,12,27,17,307,1
Socket,0,0,0,0,376
