,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,0,0,0,0
Light_T1,4,198,97,64,0
Light_XM,1,54,288,22,0
Sensor,17,46,33,267,0
Socket,0,0,0,0,363
