,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,162,95,0,142,0
Light_T1,0,329,0,65,0
Light_XM,0,350,0,45,0
Sensor,0,123,0,282,0
Socket,0,0,0,0,395
