,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,311,12,40,0,0
Light_T1,43,181,141,0,0
Light_XM,1,114,248,0,0
Sensor,5,321,36,0,0
Socket,0,0,0,0,363
