,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,308,12,21,22,0
Light_T1,3,112,141,109,0
Light_XM,1,11,335,16,0
Sensor,3,66,55,238,0
Socket,0,0,0,0,363
