,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,0,0,0
Light_T1,2,75,77,209,0
Light_XM,26,65,95,183,0
Sensor,40,132,176,15,1
Socket,0,0,0,0,376
