,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,256,9,0,125,0
Light_T1,1,39,21,304,0
Light_XM,0,41,17,310,0
Sensor,1,1,0,360,0
Socket,0,0,0,0,368
