,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,275,0,21,102,0
Light_T1,2,9,313,72,0
Light_XM,0,1,351,42,0
Sensor,0,0,76,323,0
Socket,0,0,0,0,406
