feature,importance
up_len_p50,0.30500096
up_packet_ratio,0.1693808
up_ia_mean,0.14662495
rssi_min,0.04511431
rssi_std,0.041033674
len_max,0.03609252
other_packet_ratio,0.021207802
rssi_p90,0.015669527
burst_count,0.01502456
rssi_max,0.013998413
down_len_std,0.011150423
down_packet_ratio,0.00831342
len_min,0.007817702
len_up_down_diff,0.0071454686
subtype_0_ratio,0.006769548
down_ia_std,0.006738441
null_data_ratio,0.0067318054
len_p10,0.0066062086
rssi_p50,0.006139096
len_p90,0.0059293495
subwin_byte_max,0.005355613
rssi_p10,0.0053205215
interarrival_p75,0.005174477
interarrival_max,0.0050073583
len_p25,0.0048305565
up_down_ratio,0.0047853934
data_ratio,0.0047589364
interarrival_std,0.0046171346
packet_count,0.0043138517
burst_packet_ratio,0.0038640671
down_ia_mean,0.0036217738
burst_size_mean,0.0035477043
unique_da_count,0.0034578417
rssi_mean,0.0034148633
len_cv,0.0032104356
interarrival_p90,0.0031493495
active_subwin_count,0.0030540554
subwin_packet_min,0.002860272
subtype_5_ratio,0.002837682
len_p75,0.002732611
burst_size_min,0.0026715808
interarrival_mean,0.0026269443
retry_ratio,0.002622663
down_len_p50,0.0025330635
interarrival_cv,0.0024555947
unique_sa_count,0.0023863136
long_gap_ratio,0.0023494463
interarrival_p25,0.002281526
len_p50,0.0022605301
interarrival_p50,0.0021938952
len_iqr,0.0021927487
subwin_packet_max,0.001946633
subwin_byte_min,0.001893535
interarrival_min,0.0018925397
interarrival_p95,0.0018344949
burst_size_std,0.0017839139
subwin_packet_cv,0.0016711032
ctrl_ratio,0.0
subtype_12_ratio,0.0
subtype_2_ratio,0.0
