,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,352,0,0,10,0
Light_T1,1,290,23,49,0
Light_XM,2,133,224,6,0
Sensor,0,3,22,338,0
Socket,0,0,0,0,363
