,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,363,0,1,1,0
Light_T1,9,178,86,90,0
Light_XM,28,75,242,24,0
Sensor,14,32,35,282,1
Socket,0,0,0,0,376
