feature,importance
rssi_max,3620
rssi_min,2818
rssi_p50,2485
rssi_std,2425
rssi_p90,2414
interarrival_max,2411
len_max,2052
rssi_p10,2004
rssi_mean,1690
len_p10,1371
interarrival_p90,1326
retry_ratio,1292
burst_count,1284
down_len_std,1277
subwin_packet_cv,1271
interarrival_p95,1226
interarrival_p75,1149
down_packet_ratio,1124
other_packet_ratio,1100
len_iqr,1078
len_cv,1065
down_ia_std,976
len_p95,973
interarrival_cv,952
interarrival_p50,934
down_ia_mean,906
len_p90,874
subtype_8_ratio,873
len_p25,841
interarrival_std,820
down_len_mean,807
long_gap_ratio,787
interarrival_p25,731
len_min,719
len_range,712
interarrival_mean,707
unique_da_count,695
len_p75,693
interarrival_min,685
len_std,682
byte_count,648
subtype_0_ratio,648
burst_packet_ratio,641
interarrival_iqr,629
down_len_p50,605
len_mean,601
interarrival_p10,597
burst_size_mean,586
subwin_packet_std,565
burst_size_std,549
packet_count,518
len_p50,509
len_up_down_diff,461
unique_sa_count,444
up_packet_ratio,407
subwin_byte_std,382
subwin_byte_max,337
burst_size_max,321
burst_size_min,302
active_subwin_count,230
null_data_ratio,215
subwin_packet_max,213
subtype_4_ratio,193
subwin_byte_min,124
subtype_5_ratio,41
up_len_mean,35
subwin_packet_min,34
data_ratio,17
up_down_ratio,7
up_ia_mean,5
up_ia_std,1
mgmt_ratio,0
ctrl_ratio,0
subtype_6_ratio,0
rssi_missing_ratio,0
subtype_1_ratio,0
subtype_2_ratio,0
subtype_3_ratio,0
qos_data_ratio,0
subtype_13_ratio,0
subtype_14_ratio,0
subtype_15_ratio,0
subtype_9_ratio,0
subtype_10_ratio,0
subtype_11_ratio,0
subtype_12_ratio,0
subtype_7_ratio,0
up_len_std,0
bssid_known,0
side_packet_ratio,0
burst_packet_fraction,0
up_len_p50,0
subwin_packet_mean,0
subwin_byte_mean,0
