,precision,recall,f1-score,support
Camera,0.9910714285714286,0.9940298507462687,0.992548435171386,335.0
Light_T1,0.8221574344023324,0.8623853211009175,0.8417910447761194,327.0
Light_XM,0.8498402555910544,0.8036253776435045,0.8260869565217391,331.0
Sensor,0.8810975609756098,0.8837920489296636,0.8824427480916031,327.0
Socket,1.0,1.0,1.0,332.0
accuracy,0.9092009685230025,0.9092009685230025,0.9092009685230025,0.9092009685230025
macro avg,0.9088333359080851,0.9087665196840709,0.9085738369121696,1652.0
weighted avg,0.9093646711020911,0.9092009685230025,0.9090574810283627,1652.0
