feature,importance
rssi_min,0.07171630838108174
rssi_std,0.06194827596745871
up_len_mean,0.054551359993606025
rssi_p10,0.05033679442709277
up_ia_mean,0.032876174720527084
up_packet_ratio,0.03176368065067457
len_min,0.03137116701950251
null_data_ratio,0.028054500753752112
burst_count,0.027005290594191496
len_p10,0.026305558990877168
rssi_max,0.024652222328395687
qos_data_ratio,0.023733806026337814
len_range,0.023643895267222197
rssi_p90,0.023573187442510947
down_packet_ratio,0.022281368093306116
len_p95,0.020588180035744343
down_len_std,0.018970813247873843
down_ia_std,0.01763923073489116
len_cv,0.017545165340395602
rssi_p50,0.017297158611786146
rssi_mean,0.016840647110497924
len_up_down_diff,0.015590860061503519
len_p25,0.015437980048851104
other_packet_ratio,0.014672796309093284
packet_count,0.012563687997055704
unique_da_count,0.012389923151306352
retry_ratio,0.011866495355184995
len_p50,0.011817907513755168
interarrival_iqr,0.011757726974205148
burst_packet_fraction,0.011355730217245175
active_subwin_count,0.011120930433688638
len_p75,0.011009051110155344
interarrival_p75,0.010939143940360802
subwin_byte_max,0.010701474985572765
long_gap_ratio,0.01056023890681231
down_ia_mean,0.010542133643691639
subtype_0_ratio,0.010363770194330874
down_len_p50,0.01033148152103838
up_down_ratio,0.010250899923232554
len_iqr,0.009888912303709406
interarrival_p50,0.009880506936153484
interarrival_p90,0.009846947328430094
subwin_packet_std,0.009667475649446597
unique_sa_count,0.009318072286912563
subwin_packet_cv,0.009310594324630503
burst_size_mean,0.009131725944931753
burst_size_std,0.009067918496308941
interarrival_p95,0.008644978994071816
interarrival_cv,0.008493518607995552
interarrival_mean,0.008363093419060007
interarrival_max,0.008238857095246304
interarrival_std,0.008131707248701334
interarrival_p25,0.00712029433856743
burst_size_min,0.00698943603431095
interarrival_min,0.006542748324005318
subwin_packet_min,0.0017658363020649872
subwin_byte_min,0.0015300615705532898
mgmt_ratio,0.0010786150906588463
subtype_5_ratio,0.0010216816794311053
subtype_3_ratio,0.0
