,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,385,2,0,3,0
Light_T1,1,231,64,69,0
Light_XM,1,72,248,47,0
Sensor,2,97,5,258,0
Socket,0,0,0,0,368
