,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,380,4,1,5,0
Light_T1,1,165,46,153,0
Light_XM,1,13,227,127,0
Sensor,2,0,3,357,0
Socket,0,0,0,0,368
