,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,389,4,0,5,0
Light_T1,1,49,85,261,0
Light_XM,2,37,312,43,0
Sensor,15,77,30,277,0
Socket,0,0,0,0,406
