,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,315,34,0,50,0
Light_T1,2,247,2,143,0
Light_XM,3,186,38,168,0
Sensor,3,22,0,380,0
Socket,0,0,0,0,395
