,precision,recall,f1-score,support
Camera,1.0,0.9727272727272728,0.9861751152073732,110.0
Light_T1,1.0,1.0,1.0,109.0
Light_XM,0.9207920792079208,0.8378378378378378,0.8773584905660378,111.0
Sensor,0.8278688524590164,0.926605504587156,0.8744588744588745,109.0
Socket,1.0,1.0,1.0,113.0
accuracy,0.947463768115942,0.947463768115942,0.947463768115942,0.947463768115942
macro avg,0.9497321863333873,0.9474341230304532,0.9475984960464571,552.0
weighted avg,0.9500826552719421,0.947463768115942,0.9477936094957584,552.0
