,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,222,82,12,83,0
Light_T1,0,277,89,28,0
Light_XM,1,88,271,35,0
Sensor,1,70,64,270,0
Socket,0,0,0,0,395
