,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,389,4,0,5,0
Light_T1,2,326,43,25,0
Light_XM,0,73,282,39,0
Sensor,0,39,22,338,0
Socket,0,0,0,0,406
