feature,importance
up_len_p50,0.3346064
up_len_mean,0.24159354
up_packet_ratio,0.09468538
up_ia_mean,0.054087803
null_data_ratio,0.028287485
len_max,0.025207607
up_down_ratio,0.022280589
rssi_std,0.021969676
down_packet_ratio,0.012113739
burst_count,0.009716523
rssi_min,0.009163654
up_ia_std,0.008882461
other_packet_ratio,0.007988196
rssi_max,0.006825226
len_range,0.0054049175
subtype_0_ratio,0.005152616
len_min,0.0047780876
len_p10,0.0046770433
down_len_std,0.0041001947
len_p95,0.003757557
data_ratio,0.0034887013
unique_da_count,0.0028905692
len_up_down_diff,0.0028885193
burst_size_min,0.0026372774
interarrival_max,0.0025945522
len_p90,0.0025249913
rssi_p90,0.0024350714
qos_data_ratio,0.0023299586
subtype_8_ratio,0.0023151643
down_ia_std,0.0022052554
len_p25,0.00211657
mgmt_ratio,0.002106539
packet_count,0.0020865994
subwin_packet_mean,0.0020423725
rssi_p50,0.001976299
rssi_p10,0.001929671
subtype_4_ratio,0.0019272822
down_len_mean,0.0019117707
down_ia_mean,0.0018825119
interarrival_p75,0.0017876251
rssi_mean,0.0017872143
unique_sa_count,0.0017790108
interarrival_cv,0.0017488395
retry_ratio,0.0016864846
byte_count,0.0015915913
subtype_5_ratio,0.0015896985
burst_packet_fraction,0.0015575011
burst_packet_ratio,0.0015046679
interarrival_p90,0.001482386
len_mean,0.0014495188
interarrival_std,0.0014278673
interarrival_iqr,0.0014271341
len_cv,0.0013894112
down_len_p50,0.0013760072
subwin_byte_mean,0.0013632482
len_std,0.0013615851
subwin_packet_std,0.0013565538
interarrival_p95,0.0013311754
interarrival_min,0.0013246455
interarrival_mean,0.001316324
subwin_byte_std,0.0013029454
len_iqr,0.0013012564
len_p75,0.0012410204
burst_size_mean,0.0012080553
active_subwin_count,0.0011817808
subwin_packet_max,0.0011692148
interarrival_p25,0.0011683779
interarrival_p10,0.0011457269
interarrival_p50,0.0011443303
burst_size_max,0.0011400011
subwin_byte_max,0.0010722885
long_gap_ratio,0.0010660662
len_p50,0.0010498924
subwin_packet_cv,0.00096175063
burst_size_std,0.00095904944
subwin_packet_min,0.0008765497
subwin_byte_min,0.0008048549
ctrl_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
rssi_missing_ratio,0.0
up_len_std,0.0
side_packet_ratio,0.0
bssid_known,0.0
