,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,365,0,9,24,0
Light_T1,5,0,359,32,0
Light_XM,0,0,375,19,0
Sensor,0,0,109,290,0
Socket,0,0,0,0,406
