,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,362,2,0,1,0
Light_T1,0,158,173,32,0
Light_XM,5,115,236,13,0
Sensor,11,81,43,228,1
Socket,0,0,0,0,376
