feature,importance
up_down_ratio,0.3546583
up_packet_ratio,0.24799351
rssi_min,0.06733461
len_max,0.037883863
rssi_max,0.03223546
other_packet_ratio,0.017838825
len_min,0.0143211335
rssi_p10,0.012871101
rssi_mean,0.009232737
rssi_std,0.008432293
len_up_down_diff,0.008305174
subtype_0_ratio,0.0076917517
burst_size_mean,0.007449946
len_p50,0.006762579
rssi_p90,0.0066908374
packet_count,0.0060245595
burst_count,0.005974803
len_std,0.005832378
down_len_std,0.005276678
down_packet_ratio,0.0047046165
len_range,0.0046426416
interarrival_p75,0.004595967
byte_count,0.004484724
len_mean,0.004402272
subwin_packet_max,0.0043785195
subtype_4_ratio,0.00437634
down_ia_std,0.004293629
rssi_p50,0.003966925
data_ratio,0.003958604
down_len_mean,0.0039583608
unique_sa_count,0.0038209718
subwin_byte_std,0.0037078161
len_p90,0.0036822455
subwin_packet_mean,0.0036154496
len_p10,0.0035140666
len_p95,0.003430495
retry_ratio,0.0032841426
interarrival_p90,0.0032704591
interarrival_cv,0.003260989
unique_da_count,0.0029518858
down_ia_mean,0.0027880992
interarrival_max,0.0025574528
len_p75,0.0024030267
len_p25,0.0023870196
interarrival_p25,0.002364706
subwin_packet_std,0.002320901
len_cv,0.0022464788
interarrival_p10,0.0020577908
subwin_packet_cv,0.0020526266
subwin_byte_max,0.0020314502
interarrival_min,0.0020235926
burst_size_max,0.0019098793
len_iqr,0.0019025347
interarrival_p50,0.0018404791
interarrival_iqr,0.0016715667
down_len_p50,0.001576577
active_subwin_count,0.0015649523
subwin_byte_min,0.0015583861
subtype_8_ratio,0.0015440831
burst_packet_ratio,0.0015219501
interarrival_mean,0.001506569
burst_packet_fraction,0.0014857945
long_gap_ratio,0.001475531
null_data_ratio,0.0014227597
subwin_byte_mean,0.0013777693
burst_size_min,0.0013738291
interarrival_p95,0.001365599
interarrival_std,0.0013315133
burst_size_std,0.0012351642
qos_data_ratio,0.0011022548
subwin_packet_min,0.00050030707
subtype_5_ratio,0.00038770487
ctrl_ratio,0.0
mgmt_ratio,0.0
rssi_missing_ratio,0.0
subtype_1_ratio,0.0
subtype_2_ratio,0.0
subtype_3_ratio,0.0
subtype_14_ratio,0.0
subtype_13_ratio,0.0
subtype_15_ratio,0.0
subtype_7_ratio,0.0
subtype_9_ratio,0.0
subtype_10_ratio,0.0
subtype_11_ratio,0.0
subtype_12_ratio,0.0
subtype_6_ratio,0.0
up_len_std,0.0
bssid_known,0.0
up_len_mean,0.0
side_packet_ratio,0.0
up_len_p50,0.0
up_ia_mean,0.0
up_ia_std,0.0
