,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,377,3,1,9,0
Light_T1,2,120,53,190,0
Light_XM,0,6,193,169,0
Sensor,1,0,4,357,0
Socket,0,0,0,0,368
