,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,364,0,1,0,0
Light_T1,2,251,63,47,0
Light_XM,26,86,257,0,0
Sensor,21,278,63,1,1
Socket,0,0,0,0,376
