,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,207,113,0,43,0
Light_T1,7,262,1,95,0
Light_XM,1,217,143,2,0
Sensor,6,138,4,214,0
Socket,0,0,0,0,363
