,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,296,56,3,44,0
Light_T1,2,270,84,38,0
Light_XM,0,69,292,34,0
Sensor,3,63,64,275,0
Socket,0,0,0,0,395
