,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,378,10,0,10,0
Light_T1,2,324,24,46,0
Light_XM,1,116,228,49,0
Sensor,1,60,11,327,0
Socket,0,0,0,0,406
