,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,375,8,0,7,0
Light_T1,0,216,39,110,0
Light_XM,1,17,196,154,0
Sensor,1,0,7,354,0
Socket,0,0,0,0,368
