,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,347,21,0,31,0
Light_T1,6,161,116,111,0
Light_XM,4,86,269,36,0
Sensor,14,149,72,170,0
Socket,0,0,0,0,395
