,Camera,Light_T1,Light_XM,Sensor,Socket
Camera,385,1,1,11,0
Light_T1,1,316,35,44,0
Light_XM,2,70,257,65,0
Sensor,2,23,11,363,0
Socket,0,0,0,0,406
